Data;Estació;Conca;UTM X;UTM Y;Variable;Mitjana;Unitat Mesura
2023/06/07;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.956304569;m³/s
2023/06/07;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.4945;m
2023/06/07;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.927195677;m³/s
2023/06/07;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.538465278;m
2023/06/08;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.130875;m³/s
2023/06/08;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.271166667;m
2023/06/08;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/08;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.639853175;m³/s
2023/06/08;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.454;m
2023/06/08;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;4.089841142;m³/s
2023/06/08;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.546100694;m
2023/06/09;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.20825;m³/s
2023/06/09;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.288489583;m
2023/06/09;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.467105907;m³/s
2023/06/09;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.408;m
2023/06/09;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;4.107167366;m³/s
2023/06/09;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.546878472;m
2023/06/10;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;1.014802083;m³/s
2023/06/10;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.343572917;m
2023/06/10;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/10;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.543569226;m³/s
2023/06/10;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.384;m
2023/06/10;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.875612342;m³/s
2023/06/10;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.536097222;m
2023/06/11;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.174125;m³/s
2023/06/11;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.287927083;m
2023/06/11;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/11;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.793069318;m³/s
2023/06/11;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.484428571;m
2023/06/11;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;4.116261513;m³/s
2023/06/11;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.547347222;m
2023/06/12;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.158229167;m³/s
2023/06/12;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.282260417;m
2023/06/12;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/12;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.611469758;m³/s
2023/06/12;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.44503125;m
2023/06/12;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;4.304308236;m³/s
2023/06/12;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.556201389;m
2023/06/13;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.67321875;m³/s
2023/06/13;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.371375;m
2023/06/13;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.037548611;m³/s
2023/06/13;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;1.381458848;m³/s
2023/06/13;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.488878472;m
2023/06/13;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.84090013;m³/s
2023/06/13;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.534545139;m
2023/06/14;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.202770833;m³/s
2023/06/14;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.297494737;m
2023/06/14;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.025694444;m³/s
2023/06/14;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;1.306946786;m³/s
2023/06/14;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.532399306;m
2023/06/14;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;2.232174303;m³/s
2023/06/14;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.452395833;m
2023/06/15;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.18140625;m³/s
2023/06/15;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.2905;m
2023/06/15;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.000743056;m³/s
2023/06/15;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;1.006704918;m³/s
2023/06/15;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.486586806;m
2023/06/15;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;2.166951508;m³/s
2023/06/15;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.449020833;m
2023/06/16;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.170875;m³/s
2023/06/16;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.286791667;m
2023/06/16;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.652285259;m³/s
2023/06/16;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.438652778;m
2023/06/16;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.019420532;m³/s
2023/06/16;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.494916667;m
2023/06/17;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.165802083;m³/s
2023/06/17;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.2849375;m
2023/06/17;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/17;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.451565566;m³/s
2023/06/17;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.40178125;m
2023/06/17;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.730687701;m³/s
2023/06/17;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.52928125;m
2023/06/18;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.162510417;m³/s
2023/06/18;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.283822917;m
2023/06/18;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/18;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.371807509;m³/s
2023/06/18;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.376159722;m
2023/06/18;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;4.605062302;m³/s
2023/06/18;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.570684028;m
2023/06/19;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.1595;m³/s
2023/06/19;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.282666667;m
2023/06/19;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/19;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.323223887;m³/s
2023/06/19;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.358631944;m
2023/06/19;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;5.773880261;m³/s
2023/06/19;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.619076389;m
2023/06/20;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.160770833;m³/s
2023/06/20;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.2830625;m
2023/06/20;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/20;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.284491509;m³/s
2023/06/20;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.343451389;m
2023/06/20;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.380476345;m³/s
2023/06/20;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.644697917;m
2023/06/21;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.18359375;m³/s
2023/06/21;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.29090625;m
2023/06/21;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/21;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.256031741;m³/s
2023/06/21;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.331520833;m
2023/06/21;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.984560202;m³/s
2023/06/21;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.664993056;m
2023/06/22;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.216604167;m³/s
2023/06/22;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.301947917;m
2023/06/22;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/22;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.226819124;m³/s
2023/06/22;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.319979167;m
2023/06/22;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.7192173;m³/s
2023/06/22;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.656149306;m
2023/06/23;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.203958333;m³/s
2023/06/23;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.297875;m
2023/06/23;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.209560114;m³/s
2023/06/23;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.313125;m
2023/06/23;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.376353886;m³/s
2023/06/23;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.644548611;m
2023/06/24;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.19478125;m³/s
2023/06/24;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.2949375;m
2023/06/24;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/24;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.185789524;m³/s
2023/06/24;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.303041667;m
2023/06/24;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.384606374;m³/s
2023/06/24;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.64484375;m
2023/06/25;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.19484375;m³/s
2023/06/25;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.29496875;m
2023/06/25;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/25;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.155521161;m³/s
2023/06/25;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.293177083;m
2023/06/25;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.250738466;m³/s
2023/06/25;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.639822917;m
2023/06/26;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.178239583;m³/s
2023/06/26;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.289322917;m
2023/06/26;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/26;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.137017683;m³/s
2023/06/26;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.284736111;m
2023/06/26;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;5.843627279;m³/s
2023/06/26;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.624340278;m
2023/06/27;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.162270833;m³/s
2023/06/27;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.2836875;m
2023/06/27;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/27;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.130239128;m³/s
2023/06/27;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.280027778;m
2023/06/27;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.127435916;m³/s
2023/06/27;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.635034722;m
2023/06/28;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.142302083;m³/s
2023/06/28;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.27609375;m
2023/06/28;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/28;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.12964989;m³/s
2023/06/28;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.279631944;m
2023/06/28;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.421161348;m³/s
2023/06/28;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.646145833;m
2023/06/29;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.186416667;m³/s
2023/06/29;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.28603125;m
2023/06/29;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;00;m³/s
2023/06/29;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.230479938;m³/s
2023/06/29;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.321024306;m
2023/06/29;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.425401206;m³/s
2023/06/29;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.646295139;m
2023/06/30;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.22140625;m³/s
2023/06/30;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.299052083;m
2023/06/30;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Cabal riera Major;0.307724234;m³/s
2023/06/30;Aforament - Vilanova de Sau (riera Major);EL TER;452148;4645978;EA027_Vilanova Sau_Nivell riera Major;0.352350694;m
2023/06/30;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;6.218309605;m³/s
2023/06/30;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.6385;m
2023/07/01;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Cabal riu Terri;0.15315625;m³/s
2023/07/01;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.280364583;m
2023/07/01;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.010489583;m³/s
